"COU","Country","VAR","Variable","YEA","Year","Unit Code","Unit","PowerCode Code","PowerCode","Reference Period Code","Reference Period","Value","Flag Codes","Flags"
"OECD","OECD - Total","INDEX1990","Municipal waste generated, Index 1990","1999","1999","IDX","Index","0","Units","1990_100","1990=100",116.122,,
"OECD","OECD - Total","INDEX1990","Municipal waste generated, Index 1990","2000","2000","IDX","Index","0","Units","1990_100","1990=100",118.94,,
"OECD","OECD - Total","INDEX1990","Municipal waste generated, Index 1990","2001","2001","IDX","Index","0","Units","1990_100","1990=100",118.686,,
"OECD","OECD - Total","INDEX1990","Municipal waste generated, Index 1990","2002","2002","IDX","Index","0","Units","1990_100","1990=100",120.217,,
"OECD","OECD - Total","INDEX1990","Municipal waste generated, Index 1990","2003","2003","IDX","Index","0","Units","1990_100","1990=100",119.985,,
"OECD","OECD - Total","INDEX1990","Municipal waste generated, Index 1990","2004","2004","IDX","Index","0","Units","1990_100","1990=100",121.51,,
"OECD","OECD - Total","INDEX1990","Municipal waste generated, Index 1990","2005","2005","IDX","Index","0","Units","1990_100","1990=100",122.399,,
"OECD","OECD - Total","INDEX1990","Municipal waste generated, Index 1990","2006","2006","IDX","Index","0","Units","1990_100","1990=100",123.629,,
"OECD","OECD - Total","INDEX1990","Municipal waste generated, Index 1990","2007","2007","IDX","Index","0","Units","1990_100","1990=100",124.417,,
"OECD","OECD - Total","INDEX1990","Municipal waste generated, Index 1990","2008","2008","IDX","Index","0","Units","1990_100","1990=100",123.108,,
"OECD","OECD - Total","INDEX1990","Municipal waste generated, Index 1990","2009","2009","IDX","Index","0","Units","1990_100","1990=100",121.738,,
"OECD","OECD - Total","INDEX1990","Municipal waste generated, Index 1990","2010","2010","IDX","Index","0","Units","1990_100","1990=100",122.201,,
"OECD","OECD - Total","INDEX1990","Municipal waste generated, Index 1990","2011","2011","IDX","Index","0","Units","1990_100","1990=100",122.683,,
"OECD","OECD - Total","INDEX1990","Municipal waste generated, Index 1990","2012","2012","IDX","Index","0","Units","1990_100","1990=100",121.972,,
"OECD","OECD - Total","INDEX1990","Municipal waste generated, Index 1990","2013","2013","IDX","Index","0","Units","1990_100","1990=100",122.077,,
"OECD","OECD - Total","INDEX1990","Municipal waste generated, Index 1990","2014","2014","IDX","Index","0","Units","1990_100","1990=100",122.956,,
"OECD","OECD - Total","INDEX1990","Municipal waste generated, Index 1990","2015","2015","IDX","Index","0","Units","1990_100","1990=100",124.374,,
"OECD","OECD - Total","INDEX1990","Municipal waste generated, Index 1990","2016","2016","IDX","Index","0","Units","1990_100","1990=100",127.096,,
"OECD","OECD - Total","INDEX1990","Municipal waste generated, Index 1990","2017","2017","IDX","Index","0","Units","1990_100","1990=100",127.627,,
"OECD","OECD - Total","INDEX1990","Municipal waste generated, Index 1990","2018","2018","IDX","Index","0","Units","1990_100","1990=100",132.332,,
"OECD","OECD - Total","INDEX1990","Municipal waste generated, Index 1990","2019","2019","IDX","Index","0","Units","1990_100","1990=100",133.166,,
"OECD","OECD - Total","INDEX1990","Municipal waste generated, Index 1990","2020","2020","IDX","Index","0","Units","1990_100","1990=100",133.414,,
"SWE","Sweden","WEEE","Electric and electronic equipment waste","2006","2006","TONNE","Tonnes","3","Thousands",,,149.9,,
"SWE","Sweden","WEEE","Electric and electronic equipment waste","2007","2007","TONNE","Tonnes","3","Thousands",,,160.2,,
"SWE","Sweden","WEEE","Electric and electronic equipment waste","2008","2008","TONNE","Tonnes","3","Thousands",,,139.36,,
"SWE","Sweden","WEEE","Electric and electronic equipment waste","2009","2009","TONNE","Tonnes","3","Thousands",,,142.77,,
"SWE","Sweden","WEEE","Electric and electronic equipment waste","2010","2010","TONNE","Tonnes","3","Thousands",,,148.89,,
"SWE","Sweden","WEEE","Electric and electronic equipment waste","2011","2011","TONNE","Tonnes","3","Thousands",,,165.83,,
"SWE","Sweden","WEEE","Electric and electronic equipment waste","2012","2012","TONNE","Tonnes","3","Thousands",,,157.83,,
"SWE","Sweden","WEEE","Electric and electronic equipment waste","2013","2013","TONNE","Tonnes","3","Thousands",,,166.21,,
"SWE","Sweden","WEEE","Electric and electronic equipment waste","2014","2014","TONNE","Tonnes","3","Thousands",,,132.06,,
"SWE","Sweden","WEEE","Electric and electronic equipment waste","2015","2015","TONNE","Tonnes","3","Thousands",,,119.51,,
"SWE","Sweden","WEEE","Electric and electronic equipment waste","2016","2016","TONNE","Tonnes","3","Thousands",,,138.61,,
"SWE","Sweden","WEEE","Electric and electronic equipment waste","2017","2017","TONNE","Tonnes","3","Thousands",,,138.61,,
"SWE","Sweden","WEEE","Electric and electronic equipment waste","2018","2018","TONNE","Tonnes","3","Thousands",,,123.22,,
"NOR","Norway","INDEX2000","Municipal waste generated, Index 2000","1990","1990","IDX","Index","0","Units","2000_100","2000=100",72.595,,
"NOR","Norway","INDEX2000","Municipal waste generated, Index 2000","1993","1993","IDX","Index","0","Units","2000_100","2000=100",80.472,,
"NOR","Norway","INDEX2000","Municipal waste generated, Index 2000","1994","1994","IDX","Index","0","Units","2000_100","2000=100",85.88,,
"NOR","Norway","INDEX2000","Municipal waste generated, Index 2000","1995","1995","IDX","Index","0","Units","2000_100","2000=100",98.802,,
"NOR","Norway","INDEX2000","Municipal waste generated, Index 2000","1996","1996","IDX","Index","0","Units","2000_100","2000=100",100.218,,
"NOR","Norway","INDEX2000","Municipal waste generated, Index 2000","1997","1997","IDX","Index","0","Units","2000_100","2000=100",98.766,,
"NOR","Norway","INDEX2000","Municipal waste generated, Index 2000","1998","1998","IDX","Index","0","Units","2000_100","2000=100",103.739,,
"NOR","Norway","INDEX2000","Municipal waste generated, Index 2000","1999","1999","IDX","Index","0","Units","2000_100","2000=100",96.189,,
"NOR","Norway","INDEX2000","Municipal waste generated, Index 2000","2000","2000","IDX","Index","0","Units","2000_100","2000=100",100,,
"NOR","Norway","INDEX2000","Municipal waste generated, Index 2000","2001","2001","IDX","Index","0","Units","2000_100","2000=100",59.129,,
"NOR","Norway","INDEX2000","Municipal waste generated, Index 2000","2002","2002","IDX","Index","0","Units","2000_100","2000=100",64.61,,
"NOR","Norway","INDEX2000","Municipal waste generated, Index 2000","2003","2003","IDX","Index","0","Units","2000_100","2000=100",66.642,,
"NOR","Norway","INDEX2000","Municipal waste generated, Index 2000","2004","2004","IDX","Index","0","Units","2000_100","2000=100",69.074,,
"NOR","Norway","INDEX2000","Municipal waste generated, Index 2000","2005","2005","IDX","Index","0","Units","2000_100","2000=100",71.434,,
"NOR","Norway","INDEX2000","Municipal waste generated, Index 2000","2006","2006","IDX","Index","0","Units","2000_100","2000=100",77.677,,
"NOR","Norway","INDEX2000","Municipal waste generated, Index 2000","2007","2007","IDX","Index","0","Units","2000_100","2000=100",83.92,,
"NOR","Norway","INDEX2000","Municipal waste generated, Index 2000","2008","2008","IDX","Index","0","Units","2000_100","2000=100",84.356,,
"NOR","Norway","INDEX2000","Municipal waste generated, Index 2000","2009","2009","IDX","Index","0","Units","2000_100","2000=100",82.359,,
"NOR","Norway","INDEX2000","Municipal waste generated, Index 2000","2010","2010","IDX","Index","0","Units","2000_100","2000=100",83.303,,
"NOR","Norway","INDEX2000","Municipal waste generated, Index 2000","2011","2011","IDX","Index","0","Units","2000_100","2000=100",87.223,,
"NOR","Norway","INDEX2000","Municipal waste generated, Index 2000","2012","2012","IDX","Index","0","Units","2000_100","2000=100",86.824,,
"NOR","Norway","INDEX2000","Municipal waste generated, Index 2000","2013","2013","IDX","Index","0","Units","2000_100","2000=100",91.397,,
"NOR","Norway","INDEX2000","Municipal waste generated, Index 2000","2014","2014","IDX","Index","0","Units","2000_100","2000=100",78.947,,
"NOR","Norway","INDEX2000","Municipal waste generated, Index 2000","2015","2015","IDX","Index","0","Units","2000_100","2000=100",79.383,,
"NOR","Norway","INDEX2000","Municipal waste generated, Index 2000","2016","2016","IDX","Index","0","Units","2000_100","2000=100",143.231,,
"NOR","Norway","INDEX2000","Municipal waste generated, Index 2000","2017","2017","IDX","Index","0","Units","2000_100","2000=100",143.339,,
"NOR","Norway","INDEX2000","Municipal waste generated, Index 2000","2018","2018","IDX","Index","0","Units","2000_100","2000=100",142.541,,
"NOR","Norway","INDEX2000","Municipal waste generated, Index 2000","2019","2019","IDX","Index","0","Units","2000_100","2000=100",150.672,,
"NOR","Norway","INDEX2000","Municipal waste generated, Index 2000","2020","2020","IDX","Index","0","Units","2000_100","2000=100",117.858,,
"NOR","Norway","INDEX2000","Municipal waste generated, Index 2000","2021","2021","IDX","Index","0","Units","2000_100","2000=100",156.806,,
"LVA","Latvia","WEEE","Electric and electronic equipment waste","2006","2006","TONNE","Tonnes","3","Thousands",,,0.95,,
"LVA","Latvia","WEEE","Electric and electronic equipment waste","2007","2007","TONNE","Tonnes","3","Thousands",,,2.93,,
"LVA","Latvia","WEEE","Electric and electronic equipment waste","2008","2008","TONNE","Tonnes","3","Thousands",,,4.14,,
"LVA","Latvia","WEEE","Electric and electronic equipment waste","2009","2009","TONNE","Tonnes","3","Thousands",,,2.04,,
"LVA","Latvia","WEEE","Electric and electronic equipment waste","2010","2010","TONNE","Tonnes","3","Thousands",,,3.19,,
"LVA","Latvia","WEEE","Electric and electronic equipment waste","2011","2011","TONNE","Tonnes","3","Thousands",,,2.22,,
"LVA","Latvia","WEEE","Electric and electronic equipment waste","2012","2012","TONNE","Tonnes","3","Thousands",,,3.96,,
"LVA","Latvia","WEEE","Electric and electronic equipment waste","2013","2013","TONNE","Tonnes","3","Thousands",,,3.69,,
"LVA","Latvia","WEEE","Electric and electronic equipment waste","2014","2014","TONNE","Tonnes","3","Thousands",,,3.12,,
"LVA","Latvia","WEEE","Electric and electronic equipment waste","2015","2015","TONNE","Tonnes","3","Thousands",,,2.5,,
"LVA","Latvia","WEEE","Electric and electronic equipment waste","2016","2016","TONNE","Tonnes","3","Thousands",,,2.9,,
"LVA","Latvia","WEEE","Electric and electronic equipment waste","2017","2017","TONNE","Tonnes","3","Thousands",,,5.09,,
"LVA","Latvia","WEEE","Electric and electronic equipment waste","2018","2018","TONNE","Tonnes","3","Thousands",,,7.04,,
"FIN","Finland","INDEX2000","Municipal waste generated, Index 2000","1994","1994","IDX","Index","0","Units","2000_100","2000=100",80.769,,
"FIN","Finland","INDEX2000","Municipal waste generated, Index 2000","1995","1995","IDX","Index","0","Units","2000_100","2000=100",81.115,,
"FIN","Finland","INDEX2000","Municipal waste generated, Index 2000","1996","1996","IDX","Index","0","Units","2000_100","2000=100",80.769,,
"FIN","Finland","INDEX2000","Municipal waste generated, Index 2000","1997","1997","IDX","Index","0","Units","2000_100","2000=100",88.462,,
"FIN","Finland","INDEX2000","Municipal waste generated, Index 2000","1998","1998","IDX","Index","0","Units","2000_100","2000=100",92.308,,
"FIN","Finland","INDEX2000","Municipal waste generated, Index 2000","1999","1999","IDX","Index","0","Units","2000_100","2000=100",96.154,,
"FIN","Finland","INDEX2000","Municipal waste generated, Index 2000","2000","2000","IDX","Index","0","Units","2000_100","2000=100",100,,
"FIN","Finland","INDEX2000","Municipal waste generated, Index 2000","2001","2001","IDX","Index","0","Units","2000_100","2000=100",92.769,,
"FIN","Finland","INDEX2000","Municipal waste generated, Index 2000","2002","2002","IDX","Index","0","Units","2000_100","2000=100",91.692,,
"FIN","Finland","INDEX2000","Municipal waste generated, Index 2000","2003","2003","IDX","Index","0","Units","2000_100","2000=100",93.385,,
"FIN","Finland","INDEX2000","Municipal waste generated, Index 2000","2004","2004","IDX","Index","0","Units","2000_100","2000=100",94.346,,
"FIN","Finland","INDEX2000","Municipal waste generated, Index 2000","2005","2005","IDX","Index","0","Units","2000_100","2000=100",96.385,,
"FIN","Finland","INDEX2000","Municipal waste generated, Index 2000","2006","2006","IDX","Index","0","Units","2000_100","2000=100",100,,
"FIN","Finland","INDEX2000","Municipal waste generated, Index 2000","2007","2007","IDX","Index","0","Units","2000_100","2000=100",102.885,,
"FIN","Finland","INDEX2000","Municipal waste generated, Index 2000","2008","2008","IDX","Index","0","Units","2000_100","2000=100",106.462,,
"FIN","Finland","INDEX2000","Municipal waste generated, Index 2000","2009","2009","IDX","Index","0","Units","2000_100","2000=100",98.538,,
"FIN","Finland","INDEX2000","Municipal waste generated, Index 2000","2010","2010","IDX","Index","0","Units","2000_100","2000=100",96.885,,
"FIN","Finland","INDEX2000","Municipal waste generated, Index 2000","2011","2011","IDX","Index","0","Units","2000_100","2000=100",104.577,,
"FIN","Finland","INDEX2000","Municipal waste generated, Index 2000","2012","2012","IDX","Index","0","Units","2000_100","2000=100",105.308,,
"FIN","Finland","INDEX2000","Municipal waste generated, Index 2000","2013","2013","IDX","Index","0","Units","2000_100","2000=100",103.154,,
"FIN","Finland","INDEX2000","Municipal waste generated, Index 2000","2014","2014","IDX","Index","0","Units","2000_100","2000=100",101.154,,
"FIN","Finland","INDEX2000","Municipal waste generated, Index 2000","2015","2015","IDX","Index","0","Units","2000_100","2000=100",105.308,,
"FIN","Finland","INDEX2000","Municipal waste generated, Index 2000","2016","2016","IDX","Index","0","Units","2000_100","2000=100",106.462,,
"FIN","Finland","INDEX2000","Municipal waste generated, Index 2000","2017","2017","IDX","Index","0","Units","2000_100","2000=100",108.154,,
"FIN","Finland","INDEX2000","Municipal waste generated, Index 2000","2018","2018","IDX","Index","0","Units","2000_100","2000=100",116.962,,
"FIN","Finland","INDEX2000","Municipal waste generated, Index 2000","2019","2019","IDX","Index","0","Units","2000_100","2000=100",120.115,,
"FIN","Finland","INDEX2000","Municipal waste generated, Index 2000","2020","2020","IDX","Index","0","Units","2000_100","2000=100",129.615,,
"FIN","Finland","INDEX2000","Municipal waste generated, Index 2000","2021","2021","IDX","Index","0","Units","2000_100","2000=100",129.846,,
"NZL","New Zealand","INDEX1990","Municipal waste generated, Index 1990","1990","1990","IDX","Index","0","Units","1990_100","1990=100",100,,
"NZL","New Zealand","INDEX1990","Municipal waste generated, Index 1990","1995","1995","IDX","Index","0","Units","1990_100","1990=100",95.496,,
"NZL","New Zealand","INDEX1990","Municipal waste generated, Index 1990","2002","2002","IDX","Index","0","Units","1990_100","1990=100",90.751,,
"NZL","New Zealand","INDEX1990","Municipal waste generated, Index 1990","2003","2003","IDX","Index","0","Units","1990_100","1990=100",92.342,,
"NZL","New Zealand","INDEX1990","Municipal waste generated, Index 1990","2004","2004","IDX","Index","0","Units","1990_100","1990=100",95.676,,
"NZL","New Zealand","INDEX1990","Municipal waste generated, Index 1990","2006","2006","IDX","Index","0","Units","1990_100","1990=100",94.775,,
"NZL","New Zealand","INDEX1990","Municipal waste generated, Index 1990","2010","2010","IDX","Index","0","Units","1990_100","1990=100",76.036,,
"NZL","New Zealand","INDEX1990","Municipal waste generated, Index 1990","2011","2011","IDX","Index","0","Units","1990_100","1990=100",75.435,,
"NZL","New Zealand","INDEX1990","Municipal waste generated, Index 1990","2012","2012","IDX","Index","0","Units","1990_100","1990=100",75.496,,
"NZL","New Zealand","INDEX1990","Municipal waste generated, Index 1990","2013","2013","IDX","Index","0","Units","1990_100","1990=100",80.601,,
"NZL","New Zealand","INDEX1990","Municipal waste generated, Index 1990","2014","2014","IDX","Index","0","Units","1990_100","1990=100",88.018,,
"NZL","New Zealand","INDEX1990","Municipal waste generated, Index 1990","2015","2015","IDX","Index","0","Units","1990_100","1990=100",96.727,,
"NZL","New Zealand","INDEX1990","Municipal waste generated, Index 1990","2016","2016","IDX","Index","0","Units","1990_100","1990=100",102.252,,
"NZL","New Zealand","INDEX1990","Municipal waste generated, Index 1990","2017","2017","IDX","Index","0","Units","1990_100","1990=100",104.535,,
"NZL","New Zealand","INDEX1990","Municipal waste generated, Index 1990","2018","2018","IDX","Index","0","Units","1990_100","1990=100",111.261,,
"KOR","Korea","INDEX2000","Municipal waste generated, Index 2000","1990","1990","IDX","Index","0","Units","2000_100","2000=100",180.804,,
"KOR","Korea","INDEX2000","Municipal waste generated, Index 2000","1991","1991","IDX","Index","0","Units","2000_100","2000=100",198.643,,
"KOR","Korea","INDEX2000","Municipal waste generated, Index 2000","1992","1992","IDX","Index","0","Units","2000_100","2000=100",161.712,,
"KOR","Korea","INDEX2000","Municipal waste generated, Index 2000","1993","1993","IDX","Index","0","Units","2000_100","2000=100",135.535,,
"KOR","Korea","INDEX2000","Municipal waste generated, Index 2000","1994","1994","IDX","Index","0","Units","2000_100","2000=100",125.152,,
"KOR","Korea","INDEX2000","Municipal waste generated, Index 2000","1995","1995","IDX","Index","0","Units","2000_100","2000=100",102.88,,
"KOR","Korea","INDEX2000","Municipal waste generated, Index 2000","1996","1996","IDX","Index","0","Units","2000_100","2000=100",107.509,,
"KOR","Korea","INDEX2000","Municipal waste generated, Index 2000","1997","1997","IDX","Index","0","Units","2000_100","2000=100",103.138,,
"KOR","Korea","INDEX2000","Municipal waste generated, Index 2000","1998","1998","IDX","Index","0","Units","2000_100","2000=100",96.005,,
"KOR","Korea","INDEX2000","Municipal waste generated, Index 2000","1999","1999","IDX","Index","0","Units","2000_100","2000=100",98.225,,
"KOR","Korea","INDEX2000","Municipal waste generated, Index 2000","2000","2000","IDX","Index","0","Units","2000_100","2000=100",100,,
"KOR","Korea","INDEX2000","Municipal waste generated, Index 2000","2001","2001","IDX","Index","0","Units","2000_100","2000=100",104.438,,
"KOR","Korea","INDEX2000","Municipal waste generated, Index 2000","2002","2002","IDX","Index","0","Units","2000_100","2000=100",107.459,,
"KOR","Korea","INDEX2000","Municipal waste generated, Index 2000","2003","2003","IDX","Index","0","Units","2000_100","2000=100",109.257,,
"KOR","Korea","INDEX2000","Municipal waste generated, Index 2000","2004","2004","IDX","Index","0","Units","2000_100","2000=100",107.682,,
"KOR","Korea","INDEX2000","Municipal waste generated, Index 2000","2005","2005","IDX","Index","0","Units","2000_100","2000=100",104.219,,
"KOR","Korea","INDEX2000","Municipal waste generated, Index 2000","2006","2006","IDX","Index","0","Units","2000_100","2000=100",105.181,,
"KOR","Korea","INDEX2000","Municipal waste generated, Index 2000","2007","2007","IDX","Index","0","Units","2000_100","2000=100",108.414,,
"KOR","Korea","INDEX2000","Municipal waste generated, Index 2000","2008","2008","IDX","Index","0","Units","2000_100","2000=100",112.131,,
"KOR","Korea","INDEX2000","Municipal waste generated, Index 2000","2009","2009","IDX","Index","0","Units","2000_100","2000=100",109.623,,
"KOR","Korea","INDEX2000","Municipal waste generated, Index 2000","2010","2010","IDX","Index","0","Units","2000_100","2000=100",105.859,,
"KOR","Korea","INDEX2000","Municipal waste generated, Index 2000","2011","2011","IDX","Index","0","Units","2000_100","2000=100",105.375,,
"KOR","Korea","INDEX2000","Municipal waste generated, Index 2000","2012","2012","IDX","Index","0","Units","2000_100","2000=100",105.493,,
"KOR","Korea","INDEX2000","Municipal waste generated, Index 2000","2013","2013","IDX","Index","0","Units","2000_100","2000=100",104.933,,
"KOR","Korea","INDEX2000","Municipal waste generated, Index 2000","2014","2014","IDX","Index","0","Units","2000_100","2000=100",107.487,,
"KOR","Korea","INDEX2000","Municipal waste generated, Index 2000","2015","2015","IDX","Index","0","Units","2000_100","2000=100",110.355,,
"KOR","Korea","INDEX2000","Municipal waste generated, Index 2000","2016","2016","IDX","Index","0","Units","2000_100","2000=100",115.794,,
"KOR","Korea","INDEX2000","Municipal waste generated, Index 2000","2017","2017","IDX","Index","0","Units","2000_100","2000=100",115.185,,
"KOR","Korea","INDEX2000","Municipal waste generated, Index 2000","2018","2018","IDX","Index","0","Units","2000_100","2000=100",120.667,,
"KOR","Korea","INDEX2000","Municipal waste generated, Index 2000","2019","2019","IDX","Index","0","Units","2000_100","2000=100",124.814,,
"KOR","Korea","INDEX2000","Municipal waste generated, Index 2000","2020","2020","IDX","Index","0","Units","2000_100","2000=100",133.008,,
"AUT","Austria","INDEX2000","Municipal waste generated, Index 2000","1990","1990","IDX","Index","0","Units","2000_100","2000=100",68.963,,
"AUT","Austria","INDEX2000","Municipal waste generated, Index 2000","1991","1991","IDX","Index","0","Units","2000_100","2000=100",67.284,,
"AUT","Austria","INDEX2000","Municipal waste generated, Index 2000","1992","1992","IDX","Index","0","Units","2000_100","2000=100",68.36,,
"AUT","Austria","INDEX2000","Municipal waste generated, Index 2000","1993","1993","IDX","Index","0","Units","2000_100","2000=100",71.911,,
"AUT","Austria","INDEX2000","Municipal waste generated, Index 2000","1994","1994","IDX","Index","0","Units","2000_100","2000=100",73.181,,
"AUT","Austria","INDEX2000","Municipal waste generated, Index 2000","1995","1995","IDX","Index","0","Units","2000_100","2000=100",74.817,,
"AUT","Austria","INDEX2000","Municipal waste generated, Index 2000","1996","1996","IDX","Index","0","Units","2000_100","2000=100",88.463,,
"AUT","Austria","INDEX2000","Municipal waste generated, Index 2000","1997","1997","IDX","Index","0","Units","2000_100","2000=100",91.283,,
"AUT","Austria","INDEX2000","Municipal waste generated, Index 2000","1998","1998","IDX","Index","0","Units","2000_100","2000=100",91.261,,
"AUT","Austria","INDEX2000","Municipal waste generated, Index 2000","1999","1999","IDX","Index","0","Units","2000_100","2000=100",96.771,,
"AUT","Austria","INDEX2000","Municipal waste generated, Index 2000","2000","2000","IDX","Index","0","Units","2000_100","2000=100",100,,
"AUT","Austria","INDEX2000","Municipal waste generated, Index 2000","2001","2001","IDX","Index","0","Units","2000_100","2000=100",99.742,,
"AUT","Austria","INDEX2000","Municipal waste generated, Index 2000","2002","2002","IDX","Index","0","Units","2000_100","2000=100",105.768,,
"AUT","Austria","INDEX2000","Municipal waste generated, Index 2000","2003","2003","IDX","Index","0","Units","2000_100","2000=100",106.156,,
"AUT","Austria","INDEX2000","Municipal waste generated, Index 2000","2004","2004","IDX","Index","0","Units","2000_100","2000=100",100.883,,
"AUT","Austria","INDEX2000","Municipal waste generated, Index 2000","2005","2005","IDX","Index","0","Units","2000_100","2000=100",101.851,,
"AUT","Austria","INDEX2000","Municipal waste generated, Index 2000","2006","2006","IDX","Index","0","Units","2000_100","2000=100",106.177,,
"AUT","Austria","INDEX2000","Municipal waste generated, Index 2000","2007","2007","IDX","Index","0","Units","2000_100","2000=100",106.565,,
"AUT","Austria","INDEX2000","Municipal waste generated, Index 2000","2008","2008","IDX","Index","0","Units","2000_100","2000=100",107.555,,
"AUT","Austria","INDEX2000","Municipal waste generated, Index 2000","2009","2009","IDX","Index","0","Units","2000_100","2000=100",105.919,,
"AUT","Austria","INDEX2000","Municipal waste generated, Index 2000","2010","2010","IDX","Index","0","Units","2000_100","2000=100",101.184,,
"AUT","Austria","INDEX2000","Municipal waste generated, Index 2000","2011","2011","IDX","Index","0","Units","2000_100","2000=100",103.465,,
"AUT","Austria","INDEX2000","Municipal waste generated, Index 2000","2012","2012","IDX","Index","0","Units","2000_100","2000=100",105.101,,
"AUT","Austria","INDEX2000","Municipal waste generated, Index 2000","2013","2013","IDX","Index","0","Units","2000_100","2000=100",105.575,,
"AUT","Austria","INDEX2000","Municipal waste generated, Index 2000","2014","2014","IDX","Index","0","Units","2000_100","2000=100",104.025,,
"AUT","Austria","INDEX2000","Municipal waste generated, Index 2000","2015","2015","IDX","Index","0","Units","2000_100","2000=100",104.09,,
"AUT","Austria","INDEX2000","Municipal waste generated, Index 2000","2016","2016","IDX","Index","0","Units","2000_100","2000=100",106.07,,
"AUT","Austria","INDEX2000","Municipal waste generated, Index 2000","2017","2017","IDX","Index","0","Units","2000_100","2000=100",108.007,,
"AUT","Austria","INDEX2000","Municipal waste generated, Index 2000","2018","2018","IDX","Index","0","Units","2000_100","2000=100",110.181,,
"AUT","Austria","INDEX2000","Municipal waste generated, Index 2000","2019","2019","IDX","Index","0","Units","2000_100","2000=100",112.355,,
"AUT","Austria","INDEX2000","Municipal waste generated, Index 2000","2020","2020","IDX","Index","0","Units","2000_100","2000=100",160.095,,
"LVA","Latvia","INCINERATION","Total Incineration","1995","1995","TONNE","Tonnes","3","Thousands",,,0,,
"LVA","Latvia","INCINERATION","Total Incineration","1996","1996","TONNE","Tonnes","3","Thousands",,,0,,
"LVA","Latvia","INCINERATION","Total Incineration","1997","1997","TONNE","Tonnes","3","Thousands",,,0,,
"LVA","Latvia","INCINERATION","Total Incineration","1998","1998","TONNE","Tonnes","3","Thousands",,,0,,
"LVA","Latvia","INCINERATION","Total Incineration","1999","1999","TONNE","Tonnes","3","Thousands",,,0,,
"LVA","Latvia","INCINERATION","Total Incineration","2000","2000","TONNE","Tonnes","3","Thousands",,,0,,
"LVA","Latvia","INCINERATION","Total Incineration","2001","2001","TONNE","Tonnes","3","Thousands",,,9,,
"LVA","Latvia","INCINERATION","Total Incineration","2002","2002","TONNE","Tonnes","3","Thousands",,,13,,
"LVA","Latvia","INCINERATION","Total Incineration","2003","2003","TONNE","Tonnes","3","Thousands",,,11,,
"LVA","Latvia","INCINERATION","Total Incineration","2004","2004","TONNE","Tonnes","3","Thousands",,,14,,
"LVA","Latvia","INCINERATION","Total Incineration","2005","2005","TONNE","Tonnes","3","Thousands",,,7,,
"LVA","Latvia","INCINERATION","Total Incineration","2006","2006","TONNE","Tonnes","3","Thousands",,,5,,
"LVA","Latvia","INCINERATION","Total Incineration","2007","2007","TONNE","Tonnes","3","Thousands",,,3,,
"LVA","Latvia","INCINERATION","Total Incineration","2008","2008","TONNE","Tonnes","3","Thousands",,,3,,
"LVA","Latvia","INCINERATION","Total Incineration","2009","2009","TONNE","Tonnes","3","Thousands",,,1,,
"LVA","Latvia","INCINERATION","Total Incineration","2010","2010","TONNE","Tonnes","3","Thousands",,,0,,
"LVA","Latvia","INCINERATION","Total Incineration","2011","2011","TONNE","Tonnes","3","Thousands",,,0,,
"LVA","Latvia","INCINERATION","Total Incineration","2012","2012","TONNE","Tonnes","3","Thousands",,,3,,
"LVA","Latvia","INCINERATION","Total Incineration","2013","2013","TONNE","Tonnes","3","Thousands",,,12,,
"LVA","Latvia","INCINERATION","Total Incineration","2014","2014","TONNE","Tonnes","3","Thousands",,,11,,
"LVA","Latvia","INCINERATION","Total Incineration","2015","2015","TONNE","Tonnes","3","Thousands",,,15,,
"LVA","Latvia","INCINERATION","Total Incineration","2016","2016","TONNE","Tonnes","3","Thousands",,,19,,
"LVA","Latvia","INCINERATION","Total Incineration","2017","2017","TONNE","Tonnes","3","Thousands",,,22,,
"LVA","Latvia","INCINERATION","Total Incineration","2018","2018","TONNE","Tonnes","3","Thousands",,,15,,
"LVA","Latvia","INCINERATION","Total Incineration","2019","2019","TONNE","Tonnes","3","Thousands",,,28,"E","Estimated value"
"LVA","Latvia","INCINERATION","Total Incineration","2020","2020","TONNE","Tonnes","3","Thousands",,,24,,
"LVA","Latvia","INCINERATION","Total Incineration","2021","2021","TONNE","Tonnes","3","Thousands",,,30,,
"TUR","Türkiye","INDEX2000","Municipal waste generated, Index 2000","1991","1991","IDX","Index","0","Units","2000_100","2000=100",72.884,,
"TUR","Türkiye","INDEX2000","Municipal waste generated, Index 2000","1994","1994","IDX","Index","0","Units","2000_100","2000=100",76.585,,
"TUR","Türkiye","INDEX2000","Municipal waste generated, Index 2000","1995","1995","IDX","Index","0","Units","2000_100","2000=100",88.951,,
"TUR","Türkiye","INDEX2000","Municipal waste generated, Index 2000","1996","1996","IDX","Index","0","Units","2000_100","2000=100",95.855,,
"TUR","Türkiye","INDEX2000","Municipal waste generated, Index 2000","1997","1997","IDX","Index","0","Units","2000_100","2000=100",104.334,,
"TUR","Türkiye","INDEX2000","Municipal waste generated, Index 2000","1998","1998","IDX","Index","0","Units","2000_100","2000=100",107.695,,
"TUR","Türkiye","INDEX2000","Municipal waste generated, Index 2000","1999","1999","IDX","Index","0","Units","2000_100","2000=100",99.52,,
"TUR","Türkiye","INDEX2000","Municipal waste generated, Index 2000","2000","2000","IDX","Index","0","Units","2000_100","2000=100",100,,
"TUR","Türkiye","INDEX2000","Municipal waste generated, Index 2000","2001","2001","IDX","Index","0","Units","2000_100","2000=100",101.352,,
